contrast_id,query_id,kind,probe_id,effect,numeric_bound,direction
EMF-3169:natural-deletion,3169,single_probe,space,0.6676821390787762,0.00537109375,positive
EMF-3169:natural-deletion,3169,single_probe,na,0.5835548400878903,0.00537109375,positive
EMF-3169:natural-deletion,3169,single_probe,mask,0.6826319376627601,0.00537109375,positive
EMF-3169:natural-deletion,3169,single_probe,lorem,1.2367429097493492,0.00537109375,positive
EMF-3169:natural-deletion,3169,leave_one_out,empty,0.6662823085950866,0.00537109375,positive
EMF-3169:natural-deletion,3169,leave_one_out,space,0.6879320910613202,0.00537109375,positive
EMF-3169:natural-deletion,3169,leave_one_out,na,0.7518392439732646,0.00537109375,positive
EMF-3169:natural-deletion,3169,leave_one_out,mask,0.6839856000075799,0.00537109375,positive
EMF-3169:natural-deletion,3169,leave_one_out,lorem,0.6539259198287053,0.00537109375,positive
EMF-3169:C1-vs-A,3169,single_probe,empty,0.5888669331868486,0.00537109375,positive
EMF-3169:C1-vs-A,3169,single_probe,space,0.4830749511718748,0.00537109375,positive
EMF-3169:C1-vs-A,3169,single_probe,na,0.6436368306477864,0.00537109375,positive
EMF-3169:C1-vs-A,3169,single_probe,mask,0.7334660847981773,0.00537109375,positive
EMF-3169:C1-vs-A,3169,single_probe,lorem,0.8349858601888025,0.00537109375,positive
EMF-3169:C1-vs-A,3169,leave_one_out,empty,0.6443834941898681,0.00537109375,positive
EMF-3169:C1-vs-A,3169,leave_one_out,space,0.6759073157914837,0.00537109375,positive
EMF-3169:C1-vs-A,3169,leave_one_out,na,0.6229069253713013,0.00537109375,positive
EMF-3169:C1-vs-A,3169,leave_one_out,mask,0.6156029740007716,0.00537109375,positive
EMF-3169:C1-vs-A,3169,leave_one_out,lorem,0.6269638557103323,0.00537109375,positive
EMF-3169:C1-vs-B,3169,single_probe,empty,-0.20943730672200545,0.00537109375,negative
EMF-3169:C1-vs-B,3169,single_probe,space,-0.18460718790690134,0.00537109375,negative
EMF-3169:C1-vs-B,3169,single_probe,na,0.06008199055989616,0.00537109375,positive
EMF-3169:C1-vs-B,3169,single_probe,mask,0.05083414713541723,0.00537109375,positive
EMF-3169:C1-vs-B,3169,single_probe,lorem,-0.4017570495605467,0.00537109375,negative
EMF-3169:C1-vs-B,3169,leave_one_out,empty,-0.02189881440521857,0.00537109375,negative
EMF-3169:C1-vs-B,3169,leave_one_out,space,-0.012024775269836585,0.00537109375,negative
EMF-3169:C1-vs-B,3169,leave_one_out,na,-0.1289323186019633,0.00537109375,negative
EMF-3169:C1-vs-B,3169,leave_one_out,mask,-0.06838262600680833,0.00537109375,negative
EMF-3169:C1-vs-B,3169,leave_one_out,lorem,-0.026962064118372986,0.00537109375,negative
EMF-3169:C2-vs-A,3169,single_probe,empty,0.7444030761718743,0.00537109375,positive
EMF-3169:C2-vs-A,3169,single_probe,space,0.6344327290852863,0.00537109375,positive
EMF-3169:C2-vs-A,3169,single_probe,na,0.7669649759928383,0.00537109375,positive
EMF-3169:C2-vs-A,3169,single_probe,mask,0.816711171468099,0.00537109375,positive
EMF-3169:C2-vs-A,3169,single_probe,lorem,0.9502413431803385,0.00537109375,positive
EMF-3169:C2-vs-A,3169,leave_one_out,empty,0.7650434924966802,0.00537109375,positive
EMF-3169:C2-vs-A,3169,leave_one_out,space,0.7948498562014987,0.00537109375,positive
EMF-3169:C2-vs-A,3169,leave_one_out,na,0.7478738748601392,0.00537109375,positive
EMF-3169:C2-vs-A,3169,leave_one_out,mask,0.7507108858774241,0.00537109375,positive
EMF-3169:C2-vs-A,3169,leave_one_out,lorem,0.7520912387432777,0.00537109375,positive
EMF-3169:C2-vs-B,3169,single_probe,empty,-0.05390116373697973,0.00537109375,negative
EMF-3169:C2-vs-B,3169,single_probe,space,-0.03324940999348991,0.00537109375,negative
EMF-3169:C2-vs-B,3169,single_probe,na,0.18341013590494804,0.00537109375,positive
EMF-3169:C2-vs-B,3169,single_probe,mask,0.13407923380533893,0.00537109375,positive
EMF-3169:C2-vs-B,3169,single_probe,lorem,-0.2865015665690107,0.00537109375,negative
EMF-3169:C2-vs-B,3169,leave_one_out,empty,0.09876118390159361,0.00537109375,positive
EMF-3169:C2-vs-B,3169,leave_one_out,space,0.10691776514017848,0.00537109375,positive
EMF-3169:C2-vs-B,3169,leave_one_out,na,-0.003965369113125394,0.00537109375,unresolved
EMF-3169:C2-vs-B,3169,leave_one_out,mask,0.06672528586984416,0.00537109375,positive
EMF-3169:C2-vs-B,3169,leave_one_out,lorem,0.09816531891457236,0.00537109375,positive
EMF-3169:D1-vs-A,3169,single_probe,empty,0.04848887125650991,0.00537109375,positive
EMF-3169:D1-vs-A,3169,single_probe,space,0.038565572102864376,0.00537109375,positive
EMF-3169:D1-vs-A,3169,single_probe,na,0.071375783284505,0.00537109375,positive
EMF-3169:D1-vs-A,3169,single_probe,mask,0.07081934611002572,0.00537109375,positive
EMF-3169:D1-vs-A,3169,single_probe,lorem,0.09235890706380268,0.00537109375,positive
EMF-3169:D1-vs-A,3169,leave_one_out,empty,0.06497616693198571,0.00537109375,positive
EMF-3169:D1-vs-A,3169,leave_one_out,space,0.06934408213932741,0.00537109375,positive
EMF-3169:D1-vs-A,3169,leave_one_out,na,0.05566414074626991,0.00537109375,positive
EMF-3169:D1-vs-A,3169,leave_one_out,mask,0.061207532825772404,0.00537109375,positive
EMF-3169:D1-vs-A,3169,leave_one_out,lorem,0.061487480462647515,0.00537109375,positive
EMF-3169:D1-vs-B,3169,single_probe,empty,-0.7498153686523441,0.00537109375,negative
EMF-3169:D1-vs-B,3169,single_probe,space,-0.6291165669759118,0.00537109375,negative
EMF-3169:D1-vs-B,3169,single_probe,na,-0.5121790568033853,0.00537109375,negative
EMF-3169:D1-vs-B,3169,single_probe,mask,-0.6118125915527344,0.00537109375,negative
EMF-3169:D1-vs-B,3169,single_probe,lorem,-1.1443840026855465,0.00537109375,negative
EMF-3169:D1-vs-B,3169,leave_one_out,empty,-0.6013061416631009,0.00537109375,negative
EMF-3169:D1-vs-B,3169,leave_one_out,space,-0.6185880089219928,0.00537109375,negative
EMF-3169:D1-vs-B,3169,leave_one_out,na,-0.6961751032269947,0.00537109375,negative
EMF-3169:D1-vs-B,3169,leave_one_out,mask,-0.6227780671818075,0.00537109375,negative
EMF-3169:D1-vs-B,3169,leave_one_out,lorem,-0.5924384393660578,0.00537109375,negative
EMF-3169:D2-vs-A,3169,single_probe,empty,0.005717213948567501,0.00537109375,positive
EMF-3169:D2-vs-A,3169,single_probe,space,-0.0006894429524741952,0.00537109375,unresolved
EMF-3169:D2-vs-A,3169,single_probe,na,0.02294108072916634,0.00537109375,positive
EMF-3169:D2-vs-A,3169,single_probe,mask,0.04753011067708357,0.00537109375,positive
EMF-3169:D2-vs-A,3169,single_probe,lorem,0.05338617960611991,0.00537109375,positive
EMF-3169:D2-vs-A,3169,leave_one_out,empty,0.02539247991320792,0.00537109375,positive
EMF-3169:D2-vs-A,3169,leave_one_out,space,0.02923894113222536,0.00537109375,positive
EMF-3169:D2-vs-A,3169,leave_one_out,na,0.021152141609794395,0.00537109375,positive
EMF-3169:D2-vs-A,3169,leave_one_out,mask,0.017448703547273237,0.00537109375,positive
EMF-3169:D2-vs-A,3169,leave_one_out,lorem,0.02131639005607555,0.00537109375,positive
EMF-3169:D2-vs-B,3169,single_probe,empty,-0.7925870259602865,0.00537109375,negative
EMF-3169:D2-vs-B,3169,single_probe,space,-0.6683715820312504,0.00537109375,negative
EMF-3169:D2-vs-B,3169,single_probe,na,-0.5606137593587239,0.00537109375,negative
EMF-3169:D2-vs-B,3169,single_probe,mask,-0.6351018269856765,0.00537109375,negative
EMF-3169:D2-vs-B,3169,single_probe,lorem,-1.1833567301432293,0.00537109375,negative
EMF-3169:D2-vs-B,3169,leave_one_out,empty,-0.6408898286818787,0.00537109375,negative
EMF-3169:D2-vs-B,3169,leave_one_out,space,-0.6586931499290949,0.00537109375,negative
EMF-3169:D2-vs-B,3169,leave_one_out,na,-0.7306871023634702,0.00537109375,negative
EMF-3169:D2-vs-B,3169,leave_one_out,mask,-0.6665368964603067,0.00537109375,negative
EMF-3169:D2-vs-B,3169,leave_one_out,lorem,-0.6326095297726297,0.00537109375,negative
EMF-3169:semantic-original-1,3169,single_probe,empty,-0.5403780619303387,0.00537109375,negative
EMF-3169:semantic-original-1,3169,single_probe,space,-0.44450937906901045,0.00537109375,negative
EMF-3169:semantic-original-1,3169,single_probe,na,-0.5722610473632814,0.00537109375,negative
EMF-3169:semantic-original-1,3169,single_probe,mask,-0.6626467386881516,0.00537109375,negative
EMF-3169:semantic-original-1,3169,single_probe,lorem,-0.7426269531249998,0.00537109375,negative
EMF-3169:semantic-original-1,3169,leave_one_out,empty,-0.5794073272578824,0.00537109375,negative
EMF-3169:semantic-original-1,3169,leave_one_out,space,-0.6065632336521563,0.00537109375,negative
EMF-3169:semantic-original-1,3169,leave_one_out,na,-0.5672427846250314,0.00537109375,negative
EMF-3169:semantic-original-1,3169,leave_one_out,mask,-0.5543954411749992,0.00537109375,negative
EMF-3169:semantic-original-1,3169,leave_one_out,lorem,-0.5654763752476848,0.00537109375,negative
EMF-3169:semantic-original-2,3169,single_probe,empty,-0.7386858622233068,0.00537109375,negative
EMF-3169:semantic-original-2,3169,single_probe,space,-0.6351221720377604,0.00537109375,negative
EMF-3169:semantic-original-2,3169,single_probe,na,-0.744023895263672,0.00537109375,negative
EMF-3169:semantic-original-2,3169,single_probe,mask,-0.7691810607910154,0.00537109375,negative
EMF-3169:semantic-original-2,3169,single_probe,lorem,-0.8968551635742186,0.00537109375,negative
EMF-3169:semantic-original-2,3169,leave_one_out,empty,-0.7396510125834723,0.00537109375,negative
EMF-3169:semantic-original-2,3169,leave_one_out,space,-0.7656109150692734,0.00537109375,negative
EMF-3169:semantic-original-2,3169,leave_one_out,na,-0.7267217332503448,0.00537109375,negative
EMF-3169:semantic-original-2,3169,leave_one_out,mask,-0.7332621823301508,0.00537109375,negative
EMF-3169:semantic-original-2,3169,leave_one_out,lorem,-0.7307748486872021,0.00537109375,negative
EMF-3169:wording-C,3169,single_probe,empty,0.15553614298502572,0.00537109375,positive
EMF-3169:wording-C,3169,single_probe,space,0.15135777791341143,0.00537109375,positive
EMF-3169:wording-C,3169,single_probe,na,0.12332814534505188,0.00537109375,positive
EMF-3169:wording-C,3169,single_probe,mask,0.0832450866699217,0.00537109375,positive
EMF-3169:wording-C,3169,single_probe,lorem,0.11525548299153598,0.00537109375,positive
EMF-3169:wording-C,3169,leave_one_out,empty,0.12065999830681218,0.00537109375,positive
EMF-3169:wording-C,3169,leave_one_out,space,0.11894254041001506,0.00537109375,positive
EMF-3169:wording-C,3169,leave_one_out,na,0.12496694948883791,0.00537109375,positive
EMF-3169:wording-C,3169,leave_one_out,mask,0.1351079118766525,0.00537109375,positive
EMF-3169:wording-C,3169,leave_one_out,lorem,0.12512738303294535,0.00537109375,positive
EMF-3169:wording-D,3169,single_probe,empty,-0.04277165730794241,0.00537109375,negative
EMF-3169:wording-D,3169,single_probe,space,-0.03925501505533857,0.00537109375,negative
EMF-3169:wording-D,3169,single_probe,na,-0.04843470255533866,0.00537109375,negative
EMF-3169:wording-D,3169,single_probe,mask,-0.023289235432942146,0.00537109375,negative
EMF-3169:wording-D,3169,single_probe,lorem,-0.038972727457682765,0.00537109375,negative
EMF-3169:wording-D,3169,leave_one_out,empty,-0.03958368701877779,0.00537109375,negative
EMF-3169:wording-D,3169,leave_one_out,space,-0.04010514100710205,0.00537109375,negative
EMF-3169:wording-D,3169,leave_one_out,na,-0.03451199913647551,0.00537109375,negative
EMF-3169:wording-D,3169,leave_one_out,mask,-0.04375882927849917,0.00537109375,negative
EMF-3169:wording-D,3169,leave_one_out,lorem,-0.04017109040657196,0.00537109375,negative
