job_id	comparison	layer0	probe_pre	probe_mid	probe_post	increment_attention	increment_mlp	branch_attention	branch_mlp	scale_attention	scale_mlp	rounding_attention	rounding_mlp
T01-D01-restore-L26-attention	minus-native	22	-0.12448620796203613	0.22651124000549316	0.01660323143005371	0.3509974479675293	-0.20990800857543945	0.378447365919359	-0.20902371168273826	-0.027446636544983694	-0.0008855181360465508	-3.2814068460229606e-06	1.221243345353451e-06
T01-D01-restore-L26-attention	minus-native	23	0.01660323143005371	0.43348708748817444	2.5457586646080017	0.4168838560581207	2.1122715771198273	0.44477358382075827	2.1226629093721225	-0.02788956218519989	-0.010389145217249596	-1.655774376496666e-07	-2.1870350456754117e-06
T01-D01-restore-L26-attention	minus-native	24	2.5457586646080017	2.3415098190307617	3.0434951782226562	-0.20424884557724	0.7019853591918945	0.10964519926096394	0.9213384908856389	-0.313895270464297	-0.21935479509328526	1.2256260930598728e-06	1.6633995409409685e-06
T01-D01-restore-L26-attention	minus-native	25	3.0434951782226562	2.7100648880004883	2.4712700843811035	-0.33343029022216797	-0.23879480361938477	-0.224691447963894	-0.0231289067249687	-0.10874011634748455	-0.21566418379227198	1.2740892105927992e-06	-1.7131021440852656e-06
T01-D01-restore-L26-attention	minus-native	26	2.4712700843811035	2.3362650871276855	0.9960141181945801	-0.13500499725341797	-1.3402509689331055	-0.019243329248973318	-1.0818692077596614	-0.1157636269526256	-0.2583796815882388	1.9589481809467735e-06	-2.079585205261303e-06
T01-D01-restore-L26-attention	minus-native	27	0.9960141181945801	0.7573866844177246	1.1860342025756836	-0.23862743377685547	0.428647518157959	-0.20722313346130572	0.4896181598607902	-0.03140153741598931	-0.06097488349673405	-2.7628995604364603e-06	4.241793902820534e-06
T01-D01-restore-L26-attention	minus-native	28	1.1860342025756836	1.3963098526000977	2.913397789001465	0.21027565002441406	1.5170879364013672	0.25314014373651883	1.6861590193775977	-0.042863587011591944	-0.1690699427171358	-9.067005128232664e-07	-1.1402590947284796e-06
T01-D01-restore-L26-attention	minus-native	29	2.913397789001465	4.511981010437012	4.56857967376709	1.5985832214355469	0.056598663330078125	1.7850932369950483	0.4310264784259784	-0.1865116935965911	-0.3744236538943895	1.6780370896696262e-06	-4.1612015106995415e-06
T01-D01-restore-L26-attention	minus-native	30	4.56857967376709	5.185121536254883	4.096377372741699	0.616541862487793	-1.0887441635131836	0.8755469954486685	-0.3999493038287498	-0.2590063964946515	-0.6887973569861816	1.263533775941461e-06	2.4973017478391313e-06
T01-D01-restore-L26-attention	minus-native	31	4.096377372741699	4.145002365112305	4.947739601135254	0.04862499237060547	0.8027372360229492	0.21482020436946547	1.212811526794571	-0.16619485152619332	-0.41007512909054905	-3.6047266668837175e-07	8.383189272209712e-07
