query_id	layer0	pre	mid	post	increment_attention	increment_mlp	branch_attention	branch_mlp	scale_attention	scale_mlp	remainder_attention	remainder_mlp
T02	1	-0.0022777915000915527	0.027300477027893066	0.026987552642822266	0.02957826852798462	-0.0003129243850708008	0.031187901372459637	0.004559766943422805	-0.001610972384192777	-0.004870054596551619	1.3395397177595747e-06	-2.636731941986492e-06
T02	2	0.026987552642822266	0.05210089683532715	0.05979776382446289	0.025113344192504883	0.007696866989135742	0.026367700655575366	0.014172169978852733	-0.0012567869278420768	-0.006475244511339498	2.430464771593921e-06	-5.847837749282936e-08
T02	3	0.05979776382446289	0.06890583038330078	0.0778656005859375	0.00910806655883789	0.008959770202636719	0.013418496515982925	0.017438674608687865	-0.004309674112194059	-0.008479429235439623	-7.558449509753595e-07	5.248293884763111e-07
T02	4	0.0778656005859375	0.08713388442993164	0.07992935180664062	0.00926828384399414	-0.007204532623291016	0.016646759855688975	0.015212424799889157	-0.00737934353287556	-0.022416724058922477	8.675211807251948e-07	-2.3336425769571179e-07
T02	5	0.07992935180664062	0.08353662490844727	0.033940792083740234	0.0036072731018066406	-0.04959583282470703	0.00811948026617576	-0.03440894588413168	-0.004509343199400467	-0.01518931756017372	-2.863964968652377e-06	2.4306195983703205e-06
T02	6	0.033940792083740234	0.04296731948852539	0.0218505859375	0.009026527404785156	-0.02111673355102539	0.00782907806956401	-0.013329452619650219	0.0011979322367119058	-0.00778641637937616	-4.829014907600793e-07	-8.64551999046892e-07
T02	7	0.0218505859375	0.042199134826660156	0.06211996078491211	0.020348548889160156	0.019920825958251953	0.021254729739825562	0.019524158688422943	-0.0009058831340533618	0.0003959541658200673	-2.9771661204380795e-07	7.131040089423599e-07
T02	8	0.06211996078491211	0.07182073593139648	0.07762575149536133	0.009700775146484375	0.005805015563964844	0.010442015125800841	0.013180928997563512	-0.0007444153659456157	-0.007372218533043873	3.1753866291497933e-06	-3.6949005547959324e-06
T02	9	0.07762575149536133	0.09329724311828613	0.0681447982788086	0.015671491622924805	-0.02515244483947754	0.01630558721263564	-0.021108015591088547	-0.0006360266516389976	-0.004043223416740127	1.931061928160671e-06	-1.2058316488650078e-06
T02	10	0.0681447982788086	0.06470847129821777	0.03830671310424805	-0.0034363269805908203	-0.026401758193969727	-0.004591743705332663	-0.027406118413384473	0.0011560871615783758	0.0010035513331171503	-6.704368365334501e-07	8.0888629759579e-07
T02	11	0.03830671310424805	0.004851222038269043	0.0008013248443603516	-0.033455491065979004	-0.004049897193908691	-0.03004129001039324	-0.009320716872013968	-0.0034130478787604644	0.0052689181698337695	-1.1531768252994595e-06	1.9015082715068132e-06
T02	12	0.0008013248443603516	-0.0003084540367126465	-0.012579947710037231	-0.001109778881072998	-0.012271493673324585	-0.00025409343238547155	-0.015620793700592106	-0.00085258264962524	0.0033468756379491232	-3.102799062286443e-06	2.424389318397835e-06
T02	13	-0.012579947710037231	-0.03105217218399048	-0.09819936752319336	-0.018472224473953247	-0.06714719533920288	-0.019081392439090905	-0.0676999204044959	0.0006079923253303372	0.0005541048187785685	1.1756398073207996e-06	-1.379753485543627e-06
T02	14	-0.09819936752319336	-0.05650293827056885	-0.08424973487854004	0.04169642925262451	-0.02774679660797119	0.03231024319843545	-0.02692096831103541	0.009385666921161717	-0.0008261961960049705	5.191330273435213e-07	3.678990691882711e-07
T02	15	-0.08424973487854004	-0.07594501972198486	-0.03894543647766113	0.008304715156555176	0.03699958324432373	0.00832610409735296	0.03416056044957161	-2.0794775298508232e-05	0.002839277453514793	-5.94165499275852e-07	-2.546587626710284e-07
T02	16	-0.03894543647766113	-0.03764277696609497	-0.010751605033874512	0.0013026595115661621	0.02689117193222046	-0.0002757621301406332	0.025387902655406802	0.0015796491420649636	0.0015030571670972218	-1.227500358168222e-06	2.121097164350244e-07
T02	17	-0.010751605033874512	-0.013979315757751465	0.024017661809921265	-0.003227710723876953	0.03799697756767273	-0.003605163002263767	0.03602383985789204	0.00037478213002803407	0.0019759766897262943	2.670148358779878e-06	-2.838979945601894e-06
T02	18	0.024017661809921265	-0.00727766752243042	0.012726306915283203	-0.031295329332351685	0.020003974437713623	-0.028783973787358086	0.021363353588585987	-0.0025130874681417933	-0.0013584879314705867	1.7319231481946473e-06	-8.912194017773878e-07
T02	19	0.012726306915283203	0.018778085708618164	0.08127349615097046	0.006051778793334961	0.062495410442352295	0.008816879953590817	0.0635470969678926	-0.002764343021113308	-0.0010519294811221214	-7.581391425481865e-07	2.4295558181952615e-07
T02	20	0.08127349615097046	0.06293636560440063	0.17499566078186035	-0.018337130546569824	0.11205929517745972	-0.020226195674327874	0.11286100530837831	0.0018875791685865062	-0.00080307980290234	1.4859591715432607e-06	1.3696719837474891e-06
T02	21	0.17499566078186035	0.4399590492248535	-0.10029959678649902	0.26496338844299316	-0.5402586460113525	0.27582300443477314	-0.502757786200326	-0.010856062546840795	-0.037499092622643115	-3.553444939186079e-06	-1.7671883834613489e-06
T02	22	-0.10029959678649902	0.33797144889831543	0.8705500364303589	0.43827104568481445	0.5325785875320435	0.44134228277748866	0.5851394014135627	-0.0030742007648005276	-0.05256010127445075	2.963672126321537e-06	-7.126070684787544e-07
T02	23	0.8705500364303589	1.9833760559558868	5.699764132499695	1.112826019525528	3.716388076543808	1.2988525140727893	4.069336908240665	-0.18602574367761093	-0.35294974956591774	-7.508696503455425e-07	9.178690614231044e-07
T02	24	5.699764132499695	6.342407315969467	6.07530152797699	0.6426431834697723	-0.2671057879924774	1.0560735029778299	0.3032642687439697	-0.41343068903214675	-0.5703703189711993	3.69524089216533e-07	2.6223475219078196e-07
T02	25	6.07530152797699	5.532698214054108	5.507737040519714	-0.5426033139228821	-0.02496117353439331	-0.1973061354575817	0.3893803169939256	-0.3452962188446089	-0.41434000048340497	-9.596206914930239e-07	-1.4900449139543248e-06
T02	26	5.507737040519714	11.725677251815796	12.328242778778076	6.2179402112960815	0.6025655269622803	6.589051871280082	1.9801222674864567	-0.3711144366511359	-1.3775551023370316	2.776667135384603e-06	-1.6381871447146423e-06
T02	27	12.328242778778076	12.274946212768555	11.73502254486084	-0.053296566009521484	-0.5399236679077148	0.13840775380267967	0.5847061898661212	-0.1917097613659242	-1.124624768492527	5.4415537230345645e-06	-5.089281308989779e-06
T02	28	11.73502254486084	11.814584732055664	17.74239730834961	0.07956218719482422	5.927812576293945	0.46431145320994816	7.3512891268218645	-0.38474812030468164	-1.4234783854882256	-1.1457104422823994e-06	1.834960306382194e-06
T02	29	17.74239730834961	24.609042167663574	18.851662635803223	6.866644859313965	-5.757379531860352	8.311137885442058	-3.342860977596465	-1.444495360956351	-2.4145182257506965	2.3348282569557455e-06	-3.2851318987336953e-07
T02	30	18.851662635803223	21.115761756896973	20.319211959838867	2.26409912109375	-0.7965497970581055	3.3610228688859785	1.9093350722278017	-1.096918902764353	-2.705887042245378	-4.845027875621799e-06	2.1729594710251376e-06
